text,label
" . . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return . ",1
"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she's as morning-glory exuberant as she was in amélie . ",1
"despite its promising cast of characters , big trouble remains a loosely tied series of vignettes which only prove that 'zany' doesn't necessarily mean 'funny . '",0
a well-acted movie that simply doesn't gel . ,0
"except for paymer as the boss who ultimately expresses empathy for bartleby's pain , the performances are so stylized as to be drained of human emotion . ",0
"dark and disturbing , yet compelling to watch . ",1
" "" catch me "" feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark . ",1
we have an actor who is great fun to watch performing in a film that is only mildly diverting . ,0
the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances . ,1
"everything else about high crimes is , like the military system of justice it portrays , tiresomely regimented . ",0
the whole thing plays out with the drowsy heaviness of synchronized swimmer wearing a wool wetsuit . ,0
there are moments of hilarity to be had . ,1
"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self . ",1
"its metaphors are opaque enough to avoid didacticism , and the film succeeds as an emotionally accessible , almost mystical work . ",1
"here , adrian lyne comes as close to profundity as he is likely to get . ",1
"steers , in his feature film debut , has created a brilliant motion picture . ",1
"an offbeat , sometimes gross and surprisingly appealing animated film about the true meaning of the holidays . ",1
"boldly engineering a collision between tawdry b-movie flamboyance and grandiose spiritual anomie , rose's film , true to its source material , provides a tenacious demonstration of death as the great equalizer . ",1
"predictable and cloying , though brown sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle . ",0
"the plot has a number of holes , and at times it's simply baffling . ",0
[a] shapeless blob of desperate entertainment . ,0
moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured . ,0
"showtime is one of the hapless victims of the arrogant "" if we put together a wry white man and a chatty black man and give them guns , the movie will be funny "" syndrome . ",0
as giddy and whimsical and relevant today as it was 270 years ago . ,1
looks and feels like a project better suited for the small screen . ,0
you won't look at religious fanatics -- or backyard sheds -- the same way again . ,1
essentially a collection of bits -- and they're all naughty . ,0
 . . . quite endearing . ,1
"a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters . ",1
a refreshing korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters . ,1
"the latest installment in the pokemon canon , pokemon 4ever is surprising less moldy and trite than the last two , likely because much of the japanese anime is set in a scenic forest where pokemon graze in peace . ",0
"often hilarious , well-shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed . ",1
the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology . ,1
"a dark-as-pitch comedy that frequently veers into corny sentimentality , probably would not improve much after a therapeutic zap of shock treatment . ",0
"it's all about anakin . . . and the lustrous polished visuals rich in color and creativity and , of course , special effect . ",1
it's never a good sign when a film's star spends the entirety of the film in a coma . it's a worse sign when you begin to envy her condition . ,0
"the gags , and the script , are a mixed bag . ",0
