tweet,label
"Airlines report on '14 data says biggest @BWI_Airport carrier @SouthwestAir had worse on-time, complaint, boarding &amp; mishandled bag rates",1
@AmericanAir 2nd time in 3 months flying MKE/ORD/LHR delayed 12 hours. Wonder if you'll lose my bag this time again too? #nothappy,0
@united Fix the issues and get us off the ground #1547. Already been 1 hour and now possibly 1 more. Cmon! Ridiculous.,0
@AlaskaAir @SunLiquor boarding soon can't wait to try!  #iflyalaska,1
"Hey @AirCanada been sitting on this muhfuckin runway for an hour, figure your shit out!!! Knew I shoulda stuck with @AlaskaAir",0
@SouthwestAir wifi sucks! #ShockedThisTweetGotOut,0
@CLTAirport @AmericanAir fuck the queen,0
I really hate the @united award calendar search. I search for Business non-stop flights and it gives me economy flights with stops,0
@united worst boarding process ever. Enforce the small bags go under the seat rule!,0
@united pull your head out!!! The GRIZ are out trying to recruit for gods sake! Delayed again!!!,0
@Delta that stops in Atlanta?  I had a non-stop and only chose you bc it was a non-stop.  Time to switch to @JetBlue.  Refund me please?,1
@JetBlue gtfo for kicking @MatthewLush out when he's clearly not a security threat. forget your airlines.,1
@AmericanAir at JFK pls get it together...4hr delay and 2 gate moves so far (1 going back to prev gate). What's next?,0
"Seriously @DeltaAssist and @Delta, flight attendants on DL2728 just go camp out in seats at back of airplane during 30 minute ground delay?",0
"@AmericanAir no we are still here waiting for a gate @ChicagoOHare very frustrating, happens every single time rain, sleet or snow. :(",0
Wait. @PlaneBusiness? No. RT @AirlinesDotOrg: Have you seen @SouthwestAirÃ¢â‚¬â„¢s Holly the elf? #ElfOnBoard http://t.co/z7tzzNH4N0,1
@AmericanAir are you sure? it's LIT&gt;ORD they are saying a maintenance issue.,1
@DeltaAssist stuck in ATL....service has been horrible.,0
"@JetBlue Wow. Bombshell.Loyal JB customer. Talked you up. NO more. You are UA, and AA in disguise now. So so sad. Why fly you now? no diff.",0
"Attn: @CCofMP #Scottsdale2015 peeps. At 5:15am? @SouthwestAir check-in line was ""lob wedge"" long. U know we leave on Thurs, too. #noted",1
@WandrMe people are awful. @JetBlue should be commended for what they did for our nations bravest,0
"@AmericanAir so, so tired of the bait/switch ""The flight(s) or fare selected is no longer available.Ã¢â‚¬Â when booking thru your site.",0
My @AmericanAir flight was stuck in  takeoff posistion for 15 minutes because the runway lights were out. @Delta  hustled a flight out early,0
Loving the @VirginAmerica callback feature. Much better than waiting on hold for hours on end.,1
@united ASHAMED,0
"@JetBlue I loved u but today's announcement means I'll no longer go out of my way to fly u. Good for ur shareholders, bad for pax.",0
@DeltaAssist emailed tech service several days ago about an issue with not being able book tickets (error #100900R) no response bad service,0
"terrible idea. But I bet you the flight back is going to be smooth sailing. After this, I'm sticking with @SouthwestAir / @AirTranAir.",1
Flight being held so that some inbound people won't miss the connection. I can support that decision. Props to @united for being logical. :),1
@DeltaAssist Been on hold for 45 minutes trying to reschedule/refund a late flight but I guess at least consistency?,0
@AmericanAir I miss my SoMe babies! ,1
Fuck off @united.  Girl with autism kicked off plane because captain didn't 'feel comfortable' flying with her http://t.co/jwiRiqFvyp,1
@SouthwestAir sucks ðŸ˜­ #NeverGettingHome #ItWouldBeFasterToWalk,0
@JetBlue Great work by your team at BOS this am under stressful conditions. Kept everyone informed. Still ended up with a great flight.,1
@JetBlue my missing luggage was found and delivered to me a couple hours ago. Quite a relief!,0
United Airlines: A first-class cock up http://t.co/D7ZJ4FerLL @united this is karma from poor treatment of customers.,0
I love seeing that little #FlyFi indicator in the @jetBlue app :) can't wait to fly tonight!,1
"@rayadverb @CaitJGibson @SouthwestAir ~ no worries, Dave. Those little bags of peanuts can't do much damage #WearAGoalieMask",1
"@YesICandice been reading your tweets and I am sorry for your family's loss, I've also cancelled my flight with @AmericanAir for next month&gt;",1
Dear @JetBlue thank u 4 awesome customer service. No tv = jet blue credit. Plz fly everywhere so I don't have 2 use other airlines.  ðŸ˜ƒâœˆâœˆ,1
For the record- I am #upset at @VirginAustralia &amp; @DeltaAssist NOT because the #lost my #luggage BUT because their #practices made...1/2,1
Time to leave California and head back to snow in Chicago. At least the flight with my friends on @AmericanAir will be plesant!,1
@united Just got interrogated at the United Club Chicago. #UnitedAirlines #rude #PoorForm,0
@AvQueenBenet Especially on a BWI -&gt; MCO flight. That never happens (and IÃ¢â‚¬â„¢m on one tonight) @SouthwestAir,1
@ubuhulk My best @united experience lately was when my flight was delayed and they rebooked me on @AmericanAir,1
@united  This case isn't first or worst case of what seems to be blatant #autism discrimination. Advocates see it almost daily.,0
"@JetBlue Ugh, my GF didnt know I LOVED Jetblue and booked our 5 flight trip via @SouthwestAir :( so sad",1
@NobodyEpic @KYR_SP33DY  @DeltaAssist  what the hell Delta,0
@VirginAmerica yes I would like to file a complaint!,0
@DeltaAssist worst flight I have ever had. Moved our seats with out warning. No in flight service and the wifi didnt work. Never again delta,0
@AmericanAir going to miss the Mad Dogs!,1
I bet $100 bucks this @united flight won't leave on time.,0
Will NEVER buy airplane wifi again! So SLOW!!! It's not worth the $8 I paid! @SouthwestAir,0
@AlaskaAir  first course in first class flight 31. Not a bad way to cross the country. http://t.co/r1WTFWnzo0,1
Worst words to hear ahead of your @virginamerica flight : our entertainment system will be inoperable on this flight. Nooooo!,0
"@DeltaAssist hey sorry I think I've had this problem with you guys before, but one of my connecting flights won't show a seat for me",0
"@GlobeTrotScott @Delta @AmericanAir I think @united wins, in the upset. You can get a chair massage in the S-Class on way to next gate.",1
"Free Wifi, terra blue chips, extra leg room, &amp; TV.  It makes the late nights &amp; early flights wicked easy kid! #djlife @JetBlue #studentcity",1
@AmericanAir You lost my hairdresser @itsryanrandall luggage w/ 5K worth of my hair in it.I beg u please find it 8-10 weeks is unreasonable!,0
@DeltaAssist Our incoming flt was delayed on another airline and will miss our connection. Help to rebook please.,0
Ã¢â‚¬Å“@Sia: United airlines leaves dog on rainy cold runway for half an hour despite alerts! SHAME ON YOU! http://t.co/J9lNAXFf8PÃ¢â‚¬Â @united @peta,0
@AmericanAir and the orange priority bag tags came off way after other bags. Why bother maintaining that status if it doesn't work?,0
"Still upset @SouthwestAir for canceling my flight, and making me come home earlier than planned.",0
@AmericanAir @TeresaJLo what a useless and terrible customer service response. Don't you think I would track it if I could?,0
Thanks @VirginAmerica for letting me jump to an earlier flight free of charge! I first flew with you in June and I am never looking back!,1
glad i'm not the only one that now makes an effort to avoid flying @AmericanAir horrendous new product. http://t.co/KFrtp1n8Bp,0
@hirschfieldj @AmericanAir had a friend in Dallas spend 3 hours on hold when AA Called THEM on a callback #goodluck,0
"@AmericanAir Impossible to get to a human being at AA, you took our money, but U fucked us at the gate in Las Vegas, u need a class action",0
@AlaskaAir any chance I can get upgraded to first class since my flight was cancelled out of SFO?,0
Was supposed to have left at 7. plane isn't even here yet. Ã°Å¸Ëœâ€™  #annoyed @SouthwestAir,0
@united Reviewed other tweets. Not sure if you can do anything except write heart warming tweets while other United members create mess,0
First flight on @SouthwestAir since Dad passed.  He would always tell me if he knew the crew working any flight i was on.  I miss you Dad!,1
@DeltaAssist I'm trying to reach customer service and was just told that the wait time is two hours. (!!) What's going on?,0
"@united UA1490 30 min late b/c as pilot said ""someone was too lazy"" to prep the plane - sat in hangar all day  #unacceptable",0
"@eflind @JetBlue Ugh. So frustrating. I hate airports, they give me anxiety.",0
@united frustrating http://t.co/On9pa0QTCU,0
"I'm stuck at DFW today, but I see a lot more #LOVE in my future! Congrats @SouthwestAir @VirginAmerica - my two fave airlines!",1
"Another day of travel, another screw up by @AmericanAir. I keep clicking ""standby for upgrade"" and yet I'm never added to the list.  Shocker",0
@united strikes again. Horrible cust service at IAD. Now flight delayed 2 hours. Never again.,0
@SouthwestAir Is it possible to get $ back or credit if we have to cancel a flight less than 24hrs in advance due to an injury?,1
On my way to JFK via @JetBlue .Then off to Duesseldorf-Milan via @airberlin. i can't wait to have a romantic time  w/ hubby @CruiseRich,1
"Interesting flight @jetblue. Board &gt; taxi &gt; back to gate &gt; deplane &gt; wait because ""the computers"" are being replaced ðŸ˜‚",0
"@united kinda feel like the $6.99 you charge for in flight Wi-Fi is ridiculous. AND it sucks, slow, or doesn't work. #anythingtomakeabuck",0
Upgraded my whole team to 1st class &amp; main cabin select! Best way to deal with a delay. Free movies &amp; food. Strategy. @VirginAmerica,1
"@JetBlue @justplaneray #Raytiring thank you for inspiring us Ray! Safe travels from BQN, PSE &amp; SJU! We will miss you! http://t.co/llozb1h0yA",1
My manpanions first #virgin flight! Virgin virgin! Can't wait to pop this cherry Ã°Å¸Ââ€™Ã°Å¸â€™Â¥Ã°Å¸â€™â€”Ã°Å¸â€™â€¹ @VirginAmerica http://t.co/glXlIaKtwC,1
No wifi on my @SouthwestAir flight to Minneapolis. We have regressed as a species.,0
@united missed our flight with KLM from OSL to AMS due to delay with United in EWR (UA38). Extra costs â‚¬216 ea. What are the refund options?,0
"@SouthwestAir Any idea when sales will extend past 6/3? I am flying 6/11, have checked frequently since February 1. 2 months of torture! ;)",1
Using @AmericanAir was a bad decision. Probably the worst flight experience I've had.,0
"Fully support @petedavidson, I've never flown @united but I assume since they're an airline they are indeed trash.",0
@AlaskaAir no pets on 1st class was I get my own plane. Wow. Never again will I fly with you.,0
@DocHousel @SouthwestAir That's ridiculous!!,0
Headed home. So sad. (at @united) [pic] â€” https://t.co/dnla7xEPeX,1
@MrPapagiorgio90 @JCrossover @SouthwestAir waste of time. @TasMelas already on it #TheStarters,1
"@DeltaAssist Just curious, which gate/terminal does my flight AF0069 leave LAX this afternoon?",0
@AlaskaAir thank you for your consistent great service. After bad experience with @AllegiantTravel you have earned all my business.,1
Worst flight leg ever!!! @united airlines had an absolute shocker tonight!! #venting,0
@jetblue Should get a full refund of cost of changing to an earlier flight. Been at MCO airport with a 3 hour delayed flight. Waste of $,0
@JetBlue classy - delay by 3 hours with no plane replacement then divert to slc with no apology - never flying JetBlue to sfo again,0
